RowNo,"P1_rph","P2_unique_dns_req","P3_domain_rph","P4_avg_rpm","P5_high_req","P6_mx","P7_ptr","P8_dnsserver","P9_TDL","P10_SDL","P11_unique_ratio","P12_nx","P13_flow_ratio","P14_dnsrph","P15_len","P16_IRC_ratio","P17_domain_length","P18_SMB_ratio","P19_TLS_ratio","P20_SSH_ratio","P21_MQTT_ratio","P22_TFTP_ratio","P23_NBNS_ratio","P24_TCP_ratio","P25_DCERPC_ratio","P26_ICMP_ratio","P27_DHCP_ratio","P28_UNIQUEDST_count","P29_DST_count",ReqTime,"ip_src"
864,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.33614536015574",0,0,0,0,"0.5012978585334199",0,0,0,"0.4733939000648929",0,0,0,2,3082,1191884400,"172.16.2.2"
865,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,"68.27384105960265",0,0,0,0,"0.49271523178807947",0,0,0,"0.4804635761589404",0,0,0,3,3020,1191888000,"172.16.2.2"
866,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.36569579288026",0,0,0,0,"0.5045307443365695",0,0,0,"0.46990291262135925",0,0,0,2,3090,1191891600,"172.16.2.2"
867,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,"68.5914990266061",0,0,0,0,"0.49221284879948085",0,0,0,"0.48215444516547695",0,0,0,3,3082,1191895200,"172.16.2.2"
868,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.25549360446048",0,0,0,0,"0.5063955395211545",0,0,0,"0.46736634962282714",0,0,0,2,3049,1191898800,"172.16.2.2"
869,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,"68.64060979565359",0,0,0,0,"0.5027570548167369",0,0,0,"0.47161855335711966",0,0,0,3,3083,1191902400,"172.16.2.2"
870,3107,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.54328934663663",0,0,0,0,"0.5098165432893467",0,0,0,"0.46443514644351463",0,0,0,3,3107,1191906000,"172.16.2.2"
871,3142,0,0,0,0,0,0,0,0,0,0,0,0,0,"70.51654996817314",0,0,0,0,"0.49267982176957353",0,0,0,"0.4818586887332909",0,0,0,4,3142,1191909600,"172.16.2.2"
872,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.92952720785013",0,0,0,0,"0.5093666369313113",0,0,0,"0.46119536128456734",0,0,0,4,1121,1191913200,"172.16.2.2"
873,151,0,0,0,0,0,0,0,0,0,0,0,0,0,"117.31788079470199",0,0,0,0,0,0,0,0,"0.40397350993377484",0,0,0,50,151,1191913200,"172.16.2.3"
874,6186,3,4,1,2,0,0,0,3,3,"0.25",0,"0.0019398642095053346",12,"253.24539282250242",0,16,0,"0.3275137407048173",0,0,0,0,"0.6587455544778532",0,0,0,103,6186,1349618400,"172.16.253.129"
875,1212,1,2,1,2,0,0,0,1,1,"0.5",0,"0.0016501650165016502",2,"286.65346534653463",0,14,0,"0.3572607260726073",0,0,0,0,"0.5635313531353136",0,0,0,11,1212,1349622000,"172.16.253.129"
876,2251,3,2,1,2,0,0,0,3,3,"0.5",0,"0.003553976010661928",8,"262.1008440693025",0,16,0,"0.35806308307418927",0,0,0,0,"0.6263882718791648",0,0,0,63,2251,1349618400,"172.16.253.130"
877,243,0,0,1,2,0,0,0,0,0,0,0,"0.00823045267489712",2,"277.679012345679",0,0,0,"0.3662551440329218",0,0,0,0,"0.5596707818930041",0,0,0,9,243,1349622000,"172.16.253.130"
878,1723,2,2,1,1,0,0,0,2,2,"0.6666666666666666",0,"0.0017411491584445734",3,"269.2658154381892",0,"17.333333333333332",0,"0.3366221706326175","0.009286128845037725",0,0,0,"0.6430644225188624",0,0,0,39,1723,1349614800,"172.16.253.131"
879,272,2,1,1,1,0,0,0,2,2,1,0,"0.04044117647058824",11,"51.393382352941174",0,"13.5",0,0,"0.011029411764705883",0,0,0,"0.2426470588235294",0,0,0,138,272,1359939600,"172.16.253.132"
880,458,0,0,0,0,0,0,0,0,0,0,0,0,0,"380.4279475982533",0,0,0,0,0,0,0,0,"0.7991266375545851",0,0,0,1,458,1328382000,"172.29.0.1"
881,3273,14,1,1,1,0,0,0,13,14,"0.875",0,"0.00488848151542927",16,"88.49709746410021",0,"16.1875",0,0,0,0,0,"0.0009165902841429881","0.7091353498319585",0,0,0,68,3273,1328382000,"172.29.0.116"
882,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,"1273.5308016877636",0,0,0,0,0,0,0,0,1,0,0,0,1,1185,1276570800,"173.162.130.61"
883,299,0,0,0,0,0,0,0,0,0,0,0,0,0,"230.2541806020067",0,0,0,0,0,0,0,0,"0.8327759197324415",0,0,0,1,299,1312966800,"173.192.170.88"
884,331,0,0,0,0,0,0,0,0,0,0,0,0,0,"210.76737160120845",0,0,0,0,0,0,0,0,"0.8489425981873112",0,0,0,1,331,1312970400,"173.192.170.88"
885,241,0,0,0,0,0,0,0,0,0,0,0,0,0,"204.1078838174274",0,0,0,0,0,0,0,0,"0.8921161825726142",0,0,0,1,241,1312974000,"173.192.170.88"
886,187,0,0,0,0,0,0,0,0,0,0,0,0,0,"236.2139037433155",0,0,0,0,0,0,0,0,"0.8663101604278075",0,0,0,1,187,1312977600,"173.192.170.88"
887,435,0,0,0,0,0,0,0,0,0,0,0,0,0,"213.77471264367816",0,0,0,0,0,0,0,0,"0.8781609195402299",0,0,0,1,435,1312981200,"173.192.170.88"
888,274,0,0,0,0,0,0,0,0,0,0,0,0,0,"304.77372262773724",0,0,0,0,0,0,0,0,"0.8503649635036497",0,0,0,1,274,1313053200,"173.192.170.88"
889,185,0,0,0,0,0,0,0,0,0,0,0,0,0,"286.75135135135133",0,0,0,0,0,0,0,0,"0.8594594594594595",0,0,0,1,185,1313056800,"173.192.170.88"
890,201,0,0,0,0,0,0,0,0,0,0,0,0,0,"199.65174129353233",0,0,0,0,0,0,0,0,"0.8656716417910447",0,0,0,1,201,1313060400,"173.192.170.88"
891,138,0,0,0,0,0,0,0,0,0,0,0,0,0,"343.2826086956522",0,0,0,0,0,0,0,0,"0.7971014492753623",0,0,0,1,138,1313431200,"173.192.170.88"
892,127,0,0,0,0,0,0,0,0,0,0,0,0,0,"267.503937007874",0,0,0,0,0,0,0,0,"0.8031496062992126",0,0,0,1,127,1313434800,"173.192.170.88"
893,141,0,0,0,0,0,0,0,0,0,0,0,0,0,"272.1418439716312",0,0,0,0,0,0,0,0,"0.8085106382978723",0,0,0,1,141,1313438400,"173.192.170.88"
894,139,0,0,0,0,0,0,0,0,0,0,0,0,0,"270.6043165467626",0,0,0,0,0,0,0,0,"0.7985611510791367",0,0,0,1,139,1313442000,"173.192.170.88"
895,142,0,0,0,0,0,0,0,0,0,0,0,0,0,"265.3943661971831",0,0,0,0,0,0,0,0,"0.8028169014084507",0,0,0,1,142,1313445600,"173.192.170.88"
896,139,0,0,0,0,0,0,0,0,0,0,0,0,0,"277.7913669064748",0,0,0,0,0,0,0,0,"0.7985611510791367",0,0,0,1,139,1313449200,"173.192.170.88"
897,139,0,0,0,0,0,0,0,0,0,0,0,0,0,"264.863309352518",0,0,0,0,0,0,0,0,"0.7913669064748201",0,0,0,1,139,1313452800,"173.192.170.88"
898,118,0,0,0,0,0,0,0,0,0,0,0,0,0,"300.1779661016949",0,0,0,0,0,0,0,0,"0.8050847457627118",0,0,0,1,118,1313456400,"173.192.170.88"
899,169,0,0,0,0,0,0,0,0,0,0,0,0,0,"247.32544378698225",0,0,0,0,0,0,0,0,"0.8165680473372781",0,0,0,1,169,1313460000,"173.192.170.88"
900,129,0,0,0,0,0,0,0,0,0,0,0,0,0,"266.1085271317829",0,0,0,0,0,0,0,0,"0.813953488372093",0,0,0,1,129,1313463600,"173.192.170.88"
901,137,0,0,0,0,0,0,0,0,0,0,0,0,0,"254.67153284671534",0,0,0,0,0,0,0,0,"0.8175182481751825",0,0,0,1,137,1313467200,"173.192.170.88"
902,220,0,0,0,0,0,0,0,0,0,0,0,0,0,"226.20909090909092",0,0,0,0,0,0,0,0,"0.8636363636363636",0,0,0,1,220,1313470800,"173.192.170.88"
903,214,0,0,0,0,0,0,0,0,0,0,0,0,0,"241.55607476635515",0,0,0,0,0,0,0,0,"0.8411214953271028",0,0,0,1,214,1313474400,"173.192.170.88"
904,105,0,0,0,0,0,0,0,0,0,0,0,0,0,"195.38095238095238",0,0,0,0,0,0,0,0,"0.8571428571428571",0,0,0,1,105,1313478000,"173.192.170.88"
905,588,0,0,0,0,0,0,0,0,0,0,0,0,0,"2556.017006802721",0,0,0,0,0,0,0,0,"0.9965986394557823",0,0,0,2,588,1313740800,"173.194.1.21"
906,304,0,0,0,0,0,0,0,0,0,0,0,0,0,"2473.253289473684",0,0,0,0,0,0,0,0,"0.9967105263157895",0,0,0,1,304,1313740800,"173.194.1.29"
907,192,0,0,0,0,0,0,0,0,0,0,0,0,0,"1205.0989583333333",0,0,0,0,0,0,0,0,"0.9895833333333334",0,0,0,1,192,1349622000,"173.194.68.104"
908,192,0,0,0,0,0,0,0,0,0,0,0,0,0,"1208.734375",0,0,0,0,0,0,0,0,"0.9895833333333334",0,0,0,1,192,1349618400,"173.194.68.99"
909,180,0,0,0,0,0,0,0,0,0,0,0,0,0,"1287.9055555555556",0,0,0,0,0,0,0,0,"0.9888888888888889",0,0,0,2,180,1349618400,"173.194.73.103"
910,107,0,0,0,0,0,0,0,0,0,0,0,0,0,"1086.0934579439252",0,0,0,0,0,0,0,0,"0.9906542056074766",0,0,0,1,107,1349622000,"173.194.73.103"
911,103,0,0,0,0,0,0,0,0,0,0,0,0,0,"1050.0679611650485",0,0,0,"0.32038834951456313",0,0,0,0,"0.6504854368932039",0,0,0,1,103,1349359200,"173.194.74.95"
912,636,0,0,0,0,0,0,0,0,0,0,0,0,0,"1410.935534591195",0,0,0,0,0,0,0,0,"0.8977987421383647",0,0,0,1,636,1276311600,"173.222.140.32"
913,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,"1423.4234417344173",0,0,0,0,0,0,0,0,"0.9397018970189702",0,0,0,1,1476,1276315200,"173.222.140.32"
914,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,"1421.100487804878",0,0,0,0,0,0,0,0,"0.9546341463414634",0,0,0,1,2050,1276318800,"173.222.140.32"
915,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,"49.4621578099839",0,0,0,0,0,0,0,0,1,0,0,0,1,1242,1313049600,"173.236.31.226"
916,4227,0,0,0,0,0,0,0,0,0,0,0,0,0,"49.43127513603028",0,0,0,0,0,0,0,0,1,0,0,0,1,4227,1313053200,"173.236.31.226"
917,4593,0,0,0,0,0,0,0,0,0,0,0,0,0,"49.552797735684734",0,0,0,0,0,0,0,0,1,0,0,0,1,4593,1313056800,"173.236.31.226"
918,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,"49.76203652462645",0,0,0,0,0,0,0,0,1,0,0,0,1,1807,1313060400,"173.236.31.226"
919,164,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,"0.75",0,0,0,1,164,1313049600,"173.241.240.4"
920,258,0,0,0,0,0,0,0,0,0,0,0,0,0,"232.4031007751938",0,0,0,0,0,0,0,0,"0.7596899224806202",0,0,0,1,258,1313053200,"173.241.240.4"
921,114,0,0,0,0,0,0,0,0,0,0,0,0,0,"764.2017543859649",0,0,0,0,0,0,0,0,"0.8771929824561403",0,0,0,1,114,1349359200,"173.241.242.19"
922,186,0,0,0,0,0,0,0,0,0,0,0,0,0,"798.5645161290323",0,0,0,0,0,0,0,0,1,0,0,0,1,186,1276570800,"173.31.95.186"
923,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,"1281.7134353741496",0,0,0,0,0,0,0,0,1,0,0,0,1,1176,1276570800,"173.74.100.53"
924,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,"270.80560991519894",0,0,0,0,0,0,0,0,0,0,0,0,1,1533,1276570800,"173.88.150.203"
925,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,"1233.9951338199514",0,0,0,0,0,0,0,0,0,0,0,0,1,1233,1276570800,"174.0.186.15"
926,989,0,0,0,0,0,0,0,0,0,0,0,0,0,"1282.2891809909",0,0,0,0,0,0,0,0,"0.9767441860465116",0,0,0,1,989,1276333200,"174.120.107.66"
927,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,"1201.298828125",0,0,0,0,0,0,0,0,"0.8173828125",0,0,0,1,1024,1276322400,"174.120.43.124"
928,879,0,0,0,0,0,0,0,0,0,0,0,0,0,"1131.523321956769",0,0,0,0,0,0,0,0,"0.6120591581342435",0,0,0,1,879,1276326000,"174.120.43.124"
929,460,0,0,0,0,0,0,0,0,0,0,0,0,0,"861.2478260869565",0,0,0,0,0,0,0,0,"0.5391304347826087",0,0,0,4,460,1276329600,"174.120.43.124"
930,983,0,0,0,0,0,0,0,0,0,0,0,0,0,"898.7741607324517",0,0,0,0,0,0,0,0,"0.62970498474059",0,0,0,5,983,1276333200,"174.120.43.124"
931,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,"1088.7897310513447",0,0,0,0,0,0,0,0,"0.752241238793806",0,0,0,3,1227,1276336800,"174.120.43.124"
932,3324,0,0,0,0,0,0,0,0,0,0,0,0,0,"947.9717208182913",0,0,0,0,0,0,0,0,"0.7623345367027677",0,0,0,2,3324,1276340400,"174.120.43.124"
933,710,0,0,0,0,0,0,0,0,0,0,0,0,0,"1291.9380281690142",0,0,0,0,0,0,0,0,"0.8929577464788733",0,0,0,2,710,1276344000,"174.120.43.124"
934,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,"820.0715522215811",0,0,0,0,0,0,0,0,"0.7195614541257934",0,0,0,2,1733,1276347600,"174.120.43.124"
935,4646,0,0,0,0,0,0,0,0,0,0,0,0,0,"998.2561343090831",0,0,0,0,0,0,0,0,"0.839216530348687",0,0,0,2,4646,1276351200,"174.120.43.124"
936,13628,0,0,0,0,0,0,0,0,0,0,0,0,0,"1347.7226298796595",0,0,0,0,0,0,0,0,"0.9534781332550631",0,0,0,1,13628,1276354800,"174.120.43.124"
937,119,0,0,0,0,0,0,0,0,0,0,0,0,0,"753.9579831932773",0,0,0,0,0,0,0,0,"0.8487394957983193",0,0,0,1,119,1276340400,"174.120.43.80"
938,329,0,0,0,0,0,0,0,0,0,0,0,0,0,"755.1428571428571",0,0,0,0,0,0,0,0,"0.8054711246200608",0,0,0,1,329,1276347600,"174.120.43.80"
939,295,0,0,0,0,0,0,0,0,0,0,0,0,0,"782.2169491525424",0,0,0,0,0,0,0,0,"0.8169491525423729",0,0,0,1,295,1276351200,"174.120.43.80"
940,161,0,0,0,0,0,0,0,0,0,0,0,0,0,"547.0683229813665",0,0,0,0,0,0,0,0,"0.8509316770186336",0,0,0,1,161,1276354800,"174.120.43.80"
941,414,0,0,0,0,0,0,0,0,0,0,0,0,0,"43.990338164251206",0,0,0,0,0,0,0,0,1,0,0,0,1,414,1348020000,"174.121.152.5"
942,121,0,0,0,0,0,0,0,0,0,0,0,0,0,"781.6198347107438",0,0,0,0,0,0,0,0,"0.8016528925619835",0,0,0,1,121,1276311600,"174.121.74.194"
943,128,0,0,0,0,0,0,0,0,0,0,0,0,0,"1231.84375",0,0,0,0,0,0,0,0,"0.796875",0,0,0,1,128,1276322400,"174.121.74.194"
944,116,0,0,0,0,0,0,0,0,0,0,0,0,0,"1347.7931034482758",0,0,0,0,0,0,0,0,"0.8362068965517241",0,0,0,1,116,1276326000,"174.121.74.194"
945,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,"1369.4026431718062",0,0,0,0,0,0,0,0,"0.6299559471365639",0,0,0,1,1135,1276329600,"174.121.74.194"
946,564,0,0,0,0,0,0,0,0,0,0,0,0,0,"1297.3280141843973",0,0,0,0,0,0,0,0,"0.8191489361702128",0,0,0,1,564,1276333200,"174.121.74.194"
947,892,0,0,0,0,0,0,0,0,0,0,0,0,0,"1288.2825112107623",0,0,0,0,0,0,0,0,"0.7567264573991032",0,0,0,1,892,1276336800,"174.121.74.194"
948,530,0,0,0,0,0,0,0,0,0,0,0,0,0,"1253.0716981132075",0,0,0,0,0,0,0,0,"0.730188679245283",0,0,0,1,530,1276340400,"174.121.74.194"
949,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,"1371.0140474100087",0,0,0,0,0,0,0,0,"0.8762071992976295",0,0,0,1,1139,1276344000,"174.121.74.194"
950,615,0,0,0,0,0,0,0,0,0,0,0,0,0,"1311.229268292683",0,0,0,0,0,0,0,0,"0.7837398373983739",0,0,0,1,615,1276347600,"174.121.74.194"
951,410,0,0,0,0,0,0,0,0,0,0,0,0,0,"1278.939024390244",0,0,0,0,0,0,0,0,"0.7609756097560976",0,0,0,1,410,1276351200,"174.121.74.194"
952,660,0,0,0,0,0,0,0,0,0,0,0,0,0,"1307.7272727272727",0,0,0,0,0,0,0,0,"0.7606060606060606",0,0,0,1,660,1276354800,"174.121.74.194"
953,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,"1284.4510542168675",0,0,0,0,0,0,0,0,"0.7176204819277109",0,0,0,1,1328,1276358400,"174.121.74.194"
954,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,"1396.2020408163266",0,0,0,0,0,0,0,0,"0.8782312925170068",0,0,0,1,1470,1276362000,"174.121.74.194"
955,919,0,0,0,0,0,0,0,0,0,0,0,0,0,"1300.7671381936889",0,0,0,0,0,0,0,0,"0.8030467899891186",0,0,0,1,919,1276365600,"174.121.74.194"
956,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,"1303.4504731861198",0,0,0,0,0,0,0,0,"0.7425867507886436",0,0,0,1,1585,1276369200,"174.121.74.194"
957,381,0,0,0,0,0,0,0,0,0,0,0,0,0,"1395.9606299212599",0,0,0,0,0,0,0,0,"0.9212598425196851",0,0,0,2,381,1276365600,"174.121.88.45"
958,424,0,0,0,0,0,0,0,0,0,0,0,0,0,"2249.0849056603774",0,0,0,0,0,0,0,0,1,0,0,0,1,424,1313496000,"174.128.235.237"
959,884,0,0,0,0,0,0,0,0,0,0,0,0,0,"43.28506787330317",0,0,0,0,0,0,0,0,1,0,0,0,1,884,1313049600,"174.128.246.102"
960,422,0,0,0,0,0,0,0,0,0,0,0,0,0,"43.09004739336493",0,0,0,0,0,0,0,0,1,0,0,0,1,422,1313053200,"174.128.246.102"
961,296,0,0,0,0,0,0,0,0,0,0,0,0,0,"1157.168918918919",0,0,0,0,0,0,0,0,"0.8412162162162162",0,0,0,1,296,1276358400,"174.129.1.41"
962,505,0,0,0,0,0,0,0,0,0,0,0,0,0,"1249.720792079208",0,0,0,0,0,0,0,0,"0.7881188118811882",0,0,0,1,505,1276365600,"174.129.196.27"
963,507,0,0,0,0,0,0,0,0,0,0,0,0,0,"1308.0138067061143",0,0,0,0,0,0,0,0,"0.8520710059171598",0,0,0,1,507,1276369200,"174.129.196.27"
964,138,0,0,0,0,0,0,0,0,0,0,0,0,0,"1167.7753623188405",0,0,0,0,0,0,0,0,"0.855072463768116",0,0,0,1,138,1276318800,"174.129.210.119"
965,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"1291.6930693069307",0,0,0,0,0,0,0,0,"0.900990099009901",0,0,0,1,101,1276322400,"174.129.210.119"
966,281,0,0,0,0,0,0,0,0,0,0,0,0,0,"1292.5017793594307",0,0,0,0,0,0,0,0,"0.8825622775800712",0,0,0,1,281,1276326000,"174.129.210.119"
967,8580,0,0,0,0,0,0,0,0,0,0,0,0,0,"1370.983916083916",0,0,0,0,0,0,0,0,"0.7120046620046621",0,0,0,1,8580,1276329600,"174.129.210.119"
968,424,0,0,0,0,0,0,0,0,0,0,0,0,0,"597.747641509434",0,0,0,0,0,0,0,0,"0.8561320754716981",0,0,0,1,424,1276358400,"174.129.236.171"
969,471,0,0,0,0,0,0,0,0,0,0,0,0,0,"680.2059447983015",0,0,0,0,0,0,0,0,"0.8301486199575372",0,0,0,2,471,1276311600,"174.132.188.162"
970,369,0,0,0,0,0,0,0,0,0,0,0,0,0,"692.6612466124661",0,0,0,0,0,0,0,0,"0.8238482384823849",0,0,0,2,369,1276315200,"174.132.188.162"
971,323,0,0,0,0,0,0,0,0,0,0,0,0,0,"691.7585139318885",0,0,0,0,0,0,0,0,"0.8421052631578947",0,0,0,2,323,1276318800,"174.132.188.162"
972,487,0,0,0,0,0,0,0,0,0,0,0,0,0,"694.5790554414784",0,0,0,0,0,0,0,0,"0.837782340862423",0,0,0,2,487,1276322400,"174.132.188.162"
973,323,0,0,0,0,0,0,0,0,0,0,0,0,0,"757.0061919504644",0,0,0,0,0,0,0,0,"0.7770897832817337",0,0,0,2,323,1276326000,"174.132.188.162"
974,11355,0,0,0,0,0,0,0,0,0,0,0,0,0,"843.0503742844562",0,0,0,0,0,0,0,0,"0.7261999119330691",0,0,0,3,11355,1276329600,"174.132.188.162"
975,6095,0,0,0,0,0,0,0,0,0,0,0,0,0,"762.4219852337982",0,0,0,0,0,0,0,0,"0.8170631665299426",0,0,0,4,6095,1276333200,"174.132.188.162"
976,495,0,0,0,0,0,0,0,0,0,0,0,0,0,"734.5858585858585",0,0,0,0,0,0,0,0,"0.8343434343434344",0,0,0,4,495,1276336800,"174.132.188.162"
977,129,0,0,0,0,0,0,0,0,0,0,0,0,0,"728.5193798449612",0,0,0,0,0,0,0,0,"0.8682170542635659",0,0,0,2,129,1276340400,"174.132.188.162"
978,112,0,0,0,0,0,0,0,0,0,0,0,0,0,"647.7232142857143",0,0,0,0,0,0,0,0,"0.8392857142857143",0,0,0,2,112,1276344000,"174.132.188.162"
979,104,0,0,0,0,0,0,0,0,0,0,0,0,0,"739.9038461538462",0,0,0,0,0,0,0,0,"0.8557692307692307",0,0,0,1,104,1276354800,"174.132.188.162"
980,4496,0,0,0,0,0,0,0,0,0,0,0,0,0,"1339.605871886121",0,0,0,0,0,0,0,0,"0.9245996441281139",0,0,0,1,4496,1276311600,"174.133.126.130"
981,743,0,0,0,0,0,0,0,0,0,0,0,0,0,"1376.450874831763",0,0,0,0,0,0,0,0,"0.9313593539703903",0,0,0,1,743,1276315200,"174.133.126.130"
982,215,0,0,0,0,0,0,0,0,0,0,0,0,0,"1311.5488372093023",0,0,0,0,0,0,0,0,"0.9209302325581395",0,0,0,1,215,1276318800,"174.133.126.130"
983,207,0,0,0,0,0,0,0,0,0,0,0,0,0,"1360.0579710144928",0,0,0,0,0,0,0,0,"0.9323671497584541",0,0,0,1,207,1276322400,"174.133.126.130"
984,104,0,0,0,0,0,0,0,0,0,0,0,0,0,"1341.25",0,0,0,0,0,0,0,0,"0.9326923076923077",0,0,0,1,104,1276326000,"174.133.126.130"
985,453,0,0,0,0,0,0,0,0,0,0,0,0,0,"1315.8013245033112",0,0,0,0,0,0,0,0,"0.9139072847682119",0,0,0,1,453,1276329600,"174.133.126.130"
986,217,0,0,0,0,0,0,0,0,0,0,0,0,0,"1305.0460829493088",0,0,0,0,0,0,0,0,"0.9170506912442397",0,0,0,1,217,1276336800,"174.133.126.130"
987,314,0,0,0,0,0,0,0,0,0,0,0,0,0,"1331.5063694267517",0,0,0,0,0,0,0,0,"0.9235668789808917",0,0,0,1,314,1276340400,"174.133.126.130"
988,529,0,0,0,0,0,0,0,0,0,0,0,0,0,"1315.4744801512288",0,0,0,0,0,0,0,0,"0.9262759924385633",0,0,0,1,529,1276344000,"174.133.126.130"
989,719,0,0,0,0,0,0,0,0,0,0,0,0,0,"1376.3713490959667",0,0,0,0,0,0,0,0,"0.9235048678720446",0,0,0,1,719,1276347600,"174.133.126.130"
990,632,0,0,0,0,0,0,0,0,0,0,0,0,0,"1343.9762658227849",0,0,0,0,0,0,0,0,"0.9193037974683544",0,0,0,1,632,1276351200,"174.133.126.130"
991,631,0,0,0,0,0,0,0,0,0,0,0,0,0,"1352.0760697305864",0,0,0,0,0,0,0,0,"0.9223454833597464",0,0,0,1,631,1276354800,"174.133.126.130"
992,104,0,0,0,0,0,0,0,0,0,0,0,0,0,"1370.125",0,0,0,0,0,0,0,0,"0.9326923076923077",0,0,0,1,104,1276358400,"174.133.126.130"
993,489,0,0,0,0,0,0,0,0,0,0,0,0,0,"415.8629856850716",0,0,0,0,0,0,0,0,"0.7975460122699386",0,0,0,1,489,1312966800,"174.133.57.141"
994,366,0,0,0,0,0,0,0,0,0,0,0,0,0,"396.0409836065574",0,0,0,0,0,0,0,0,"0.7786885245901639",0,0,0,1,366,1312970400,"174.133.57.141"
995,140,0,0,0,0,0,0,0,0,0,0,0,0,0,"422.09285714285716",0,0,0,0,0,0,0,0,"0.7857142857142857",0,0,0,1,140,1312974000,"174.133.57.141"
996,259,0,0,0,0,0,0,0,0,0,0,0,0,0,"369.74517374517376",0,0,0,0,0,0,0,0,"0.7915057915057915",0,0,0,1,259,1312977600,"174.133.57.141"
997,399,0,0,0,0,0,0,0,0,0,0,0,0,0,"382.8696741854637",0,0,0,0,0,0,0,0,"0.7919799498746867",0,0,0,1,399,1312981200,"174.133.57.141"
998,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"1007.8910891089109",0,0,0,0,0,0,0,0,"0.9207920792079208",0,0,0,1,101,1276365600,"174.142.90.115"
999,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,"1237.9390715667312",0,0,0,0,0,0,0,0,"0.8974854932301741",0,0,0,1,1034,1276329600,"174.143.205.146"
1000,104,0,0,0,0,0,0,0,0,0,0,0,0,0,"1175.2692307692307",0,0,0,0,0,0,0,0,"0.7692307692307693",0,0,0,1,104,1276329600,"174.143.227.203"
1001,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,0,0,0,0,0,0,0,0,"0.9106145251396648",0,0,0,2,179,1276340400,"174.143.227.203"
1002,424,0,0,0,0,0,0,0,0,0,0,0,0,0,"1194.4599056603774",0,0,0,"0.0589622641509434",0,0,0,0,"0.8632075471698113",0,0,0,3,424,1276344000,"174.143.227.203"
1003,213,0,0,0,0,0,0,0,0,0,0,0,0,0,"1214.0985915492959",0,0,0,0,0,0,0,0,"0.8873239436619719",0,0,0,2,213,1276347600,"174.143.227.203"
1004,230,0,0,0,0,0,0,0,0,0,0,0,0,0,"1164.6565217391305",0,0,0,0,0,0,0,0,"0.8913043478260869",0,0,0,2,230,1276351200,"174.143.227.203"
1005,158,0,0,0,0,0,0,0,0,0,0,0,0,0,"1229.879746835443",0,0,0,0,0,0,0,0,"0.9050632911392406",0,0,0,1,158,1276362000,"174.143.227.203"
1006,131,0,0,0,0,0,0,0,0,0,0,0,0,0,"1197.2290076335878",0,0,0,"0.07633587786259542",0,0,0,0,"0.8320610687022901",0,0,0,1,131,1276365600,"174.143.227.203"
1007,356,0,0,0,0,0,0,0,0,0,0,0,0,0,"1377.935393258427",0,0,0,0,0,0,0,0,"0.952247191011236",0,0,0,1,356,1276329600,"174.143.45.99"
1008,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,"387.11556064073227",0,0,0,0,0,0,0,0,0,0,0,0,1,1748,1276570800,"174.19.112.7"
1009,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,"699.0417391304347",0,0,0,0,0,0,0,0,"0.8060869565217391",0,0,0,1,1150,1276311600,"174.35.52.80"
1010,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,"614.8029484029485",0,0,0,0,0,0,0,0,"0.7646191646191646",0,0,0,1,2035,1276315200,"174.35.52.80"
1011,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,"623.5346215780999",0,0,0,0,0,0,0,0,"0.7801932367149759",0,0,0,1,1242,1276318800,"174.35.52.80"
1012,2547,0,0,0,0,0,0,0,0,0,0,0,0,0,"625.9187279151944",0,0,0,0,0,0,0,0,"0.7663918335296427",0,0,0,1,2547,1276322400,"174.35.52.80"
